WEIGHT,STATUS,FINALDEST,FOOTINGS,LEASE,LOCATION,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,SHIPMONTH,WGTADJ,CONTROL,jstatus,jprice,jsqft,jbedroom,jlease,jfinaldest,jtitle,jsecured,jlocation,jfootings,jpiers
14.6545,2,1,3,2,3,2,1,1,2,1,94000,1200,3,202207,1.1433,22070031,1,1,1,1,1,1,1,1,1,1,1
14.6545,1,1,3,2,1,2,1,3,2,1,120000,1100,3,202207,1.1433,22070032,2,2,2,2,2,2,1,1,2,1,1
14.6545,1,1,3,2,1,2,1,1,2,1,120000,1200,3,202207,1.1433,22070033,2,2,2,2,2,2,2,2,2,2,2
14.6545,2,1,5,2,3,2,1,1,2,1,87000,1100,3,202207,1.1433,22070034,1,1,1,1,1,1,1,1,1,1,1
14.6545,1,1,3,2,3,2,1,2,1,1,94000,1200,3,202207,1.1433,22070035,1,1,1,1,1,1,1,1,1,1,1
20.1053,2,1,3,2,2,4,1,1,2,1,96000,1300,3,202207,1.1433,22070036,2,1,2,2,2,2,2,2,2,2,2
14.6545,1,1,3,2,2,2,1,1,2,1,94000,1200,3,202207,1.1433,22070037,1,1,1,1,1,1,1,1,1,1,1
20.1053,2,1,4,2,1,4,3,1,3,1,87000,1100,3,202207,1.1433,22070038,1,1,1,1,1,1,1,1,1,1,1
11.2,2,1,3,2,1,1,1,1,1,1,82000,1200,1,202207,1.1433,22070039,2,2,2,2,1,1,2,1,1,1,1
57.1571,2,1,3,2,3,3,1,1,1,1,79000,840,1,202207,1.1433,22070040,1,1,1,1,1,1,1,1,1,1,1
14.6545,2,1,3,2,1,2,1,1,2,1,85000,1200,1,202207,1.1433,22070041,2,2,2,2,2,2,1,1,2,1,1
14.6545,1,1,3,2,1,2,1,1,2,1,94000,1200,1,202207,1.1433,22070042,1,1,1,1,1,1,1,1,1,1,1
14.6545,2,1,3,2,1,2,1,1,2,1,56000,920,3,202207,1.1433,22070043,2,2,2,2,2,2,2,2,2,2,2
14.6545,2,1,3,2,1,2,1,1,2,1,84000,980,3,202207,1.1433,22070044,1,1,1,1,1,1,1,1,1,1,1
20.1053,2,1,3,2,1,3,1,2,2,1,87000,1100,3,202207,1.1433,22070045,2,1,1,1,2,2,1,1,2,1,1
11.2,2,1,3,2,1,1,1,1,2,1,92000,1200,3,202207,1.1433,22070046,1,1,1,1,1,1,1,1,1,1,1
11.2,2,1,3,2,1,1,1,1,2,1,92000,1200,3,202207,1.1433,22070047,1,1,1,1,1,1,1,1,1,1,1
11.2,1,1,3,2,1,1,1,1,1,1,85000,1100,3,202207,1.1433,22070048,2,2,2,2,2,2,1,1,2,1,1
11.2,2,1,3,2,1,1,1,1,2,1,87000,1100,3,202207,1.1433,22070049,2,1,1,1,1,2,1,1,2,1,1
57.1571,2,1,3,2,2,3,1,1,2,1,97000,1300,3,202207,1.1433,22070050,1,1,1,1,1,1,1,1,1,1,1
57.1571,1,1,5,1,1,3,1,1,2,1,9,1200,3,202207,1.1433,22070051,2,3,2,2,2,2,2,2,2,2,2
57.1571,2,1,3,2,3,3,1,1,1,1,94000,1200,3,202207,1.1433,22070052,1,1,1,1,1,1,1,1,1,1,1
57.1571,1,1,3,2,3,3,1,1,2,1,100000,1100,1,202207,1.1433,22070053,2,2,2,2,2,2,2,2,2,2,2
57.1571,2,1,5,2,1,3,1,1,2,1,85000,1200,3,202207,1.1433,22070054,2,2,2,2,2,2,2,2,2,2,2
57.1571,2,1,3,2,2,3,1,1,2,1,94000,1200,3,202207,1.1433,22070055,1,1,1,1,1,1,1,1,1,1,1
20.1053,2,1,2,2,1,4,0,0,2,1,150000,660,1,202207,1.1433,22070056,2,2,2,2,2,2,2,2,2,2,2
20.1053,2,1,2,2,3,4,0,0,2,1,110000,1100,1,202207,1.1433,22070057,2,2,2,2,2,2,2,2,2,2,2
11.2,2,1,1,2,2,1,0,0,2,1,98000,860,1,202207,1.1433,22070058,2,2,2,2,2,2,1,2,2,2,2
11.2,2,1,1,2,1,1,0,0,2,1,86000,920,1,202207,1.1433,22070059,2,2,2,2,2,2,2,2,2,2,2
11.2,1,1,1,2,1,1,0,0,1,1,110000,1000,3,202207,1.1433,22070060,2,2,2,2,2,2,2,2,2,2,2
11.2,1,1,1,2,1,1,0,0,1,1,110000,1000,3,202207,1.1433,22070061,2,2,2,2,2,2,2,2,2,2,2
11.2,1,1,1,2,2,1,0,0,2,1,83000,630,1,202207,1.1433,22070062,2,2,2,2,2,2,1,2,2,1,2
14.6545,2,1,1,2,1,2,0,0,2,1,96000,1300,3,202207,1.1433,22070063,1,1,1,1,1,1,1,2,1,1,2
57.1571,2,1,1,2,2,3,0,0,2,1,110000,1100,3,202207,1.1433,22070064,2,2,2,2,2,2,2,2,2,2,2
14.6545,1,1,1,2,1,2,0,0,1,1,68000,1200,3,202207,1.1433,22070065,2,2,2,2,2,2,1,2,2,1,2
11.2,2,1,1,2,1,1,0,0,2,1,120000,1200,1,202207,1.1433,22070066,2,2,2,2,1,1,2,2,1,1,2
11.2,1,1,1,2,1,1,0,0,2,1,92000,1200,3,202207,1.1433,22070067,2,1,1,1,1,2,2,2,2,2,2
57.1571,2,1,2,2,2,3,0,0,2,1,53000,840,1,202207,1.1433,22070068,2,2,2,2,2,2,2,2,2,2,2
57.1571,2,1,1,2,3,3,0,0,2,1,88000,1100,1,202207,1.1433,22070069,1,1,1,1,1,1,1,2,1,1,2
14.6545,1,1,1,2,3,2,0,0,2,1,94000,1200,1,202207,1.1433,22070070,2,1,2,2,1,1,2,2,1,1,2
14.6545,2,1,1,2,1,2,0,0,1,1,96000,1300,3,202207,1.1433,22070071,2,1,2,2,2,2,1,2,1,1,2
57.1571,1,2,9,2,9,3,9,9,9,1,70000,900,1,202207,1.1433,22070072,2,2,2,2,2,2,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,68000,660,1,202207,1.1433,22070073,2,2,2,2,2,2,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,86000,1100,1,202207,1.1433,22070074,2,2,2,2,2,2,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,88000,1100,3,202207,1.1433,22070075,1,1,1,1,1,1,3,3,3,3,3
20.1053,1,2,9,2,9,4,9,9,9,1,87000,1100,3,202207,1.1433,22070076,1,1,1,1,1,1,3,3,3,3,3
20.1053,2,2,9,2,9,4,9,9,9,1,87000,1100,3,202207,1.1433,22070077,1,1,1,1,1,1,3,3,3,3,3
57.1571,2,2,9,2,9,3,9,9,9,1,79000,840,1,202207,1.1433,22070078,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,87000,1100,3,202207,1.1433,22070079,1,1,1,1,1,1,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,94000,1200,3,202207,1.1433,22070080,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,64000,1200,3,202207,1.1433,22070081,2,2,1,1,2,2,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,85000,660,1,202207,1.1433,22070082,2,2,2,2,2,2,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,110000,1200,3,202207,1.1433,22070083,2,2,2,2,2,2,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,84000,980,3,202207,1.1433,22070084,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,81000,900,1,202207,1.1433,22070085,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,87000,1100,3,202207,1.1433,22070086,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,56000,900,1,202207,1.1433,22070087,2,2,2,2,2,2,3,3,3,3,3
57.1571,1,2,9,1,9,3,9,9,9,1,9,980,3,202207,1.1433,22070088,1,3,1,1,1,1,3,3,3,3,3
11.2,1,2,9,2,9,1,9,9,9,1,79000,860,1,202207,1.1433,22070089,1,1,1,1,1,1,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,66000,660,1,202207,1.1433,22070090,1,1,1,1,1,1,3,3,3,3,3
20.1053,1,2,9,2,9,4,9,9,9,1,79000,1100,3,202207,1.1433,22070091,2,2,2,2,2,2,3,3,3,3,3
57.1571,2,2,9,2,9,3,9,9,9,1,60000,840,1,202207,1.1433,22070092,2,2,2,2,2,2,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,88000,1200,3,202207,1.1433,22070093,2,2,2,2,2,2,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,84000,980,3,202207,1.1433,22070094,1,1,1,1,1,1,3,3,3,3,3
20.1053,1,2,9,2,9,4,9,9,9,1,78000,730,1,202207,1.1433,22070095,2,2,2,2,2,2,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,94000,1200,3,202207,1.1433,22070096,1,1,1,1,1,1,3,3,3,3,3
14.6545,2,2,9,2,9,2,9,9,9,1,82000,920,3,202207,1.1433,22070097,1,1,1,1,1,1,3,3,3,3,3
20.1053,1,2,9,2,9,4,9,9,9,1,87000,1100,3,202207,1.1433,22070098,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,1,9,2,9,9,9,1,9,1300,3,202207,1.1433,22070099,2,3,2,2,2,2,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,73000,1100,3,202207,1.1433,22070100,2,2,2,2,2,2,3,3,3,3,3
14.6545,2,2,9,1,9,2,9,9,9,1,9,900,1,202207,1.1433,22070101,1,3,1,1,1,1,3,3,3,3,3
11.2,1,2,9,2,9,1,9,9,9,1,82000,920,1,202207,1.1433,22070102,1,1,1,1,1,1,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,84000,980,3,202207,1.1433,22070103,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,94000,1200,3,202207,1.1433,22070104,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,80000,1100,3,202207,1.1433,22070105,2,2,2,2,2,2,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,94000,1100,1,202207,1.1433,22070106,2,2,2,2,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,96000,1200,1,202207,1.1433,22070107,2,2,2,2,1,1,3,3,3,3,3
11.2,1,2,9,2,9,1,9,9,9,1,92000,1200,3,202207,1.1433,22070108,1,1,1,1,1,1,3,3,3,3,3
11.2,1,2,9,2,9,1,9,9,9,1,110000,1200,3,202207,1.1433,22070109,2,2,2,2,2,2,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,79000,840,1,202207,1.1433,22070110,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,3,9,9,9,1,82000,920,3,202207,1.1433,22070111,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,69000,840,1,202207,1.1433,22070112,2,2,2,2,2,2,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070113,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070114,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070115,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070116,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070117,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070118,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070119,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070120,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070121,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070122,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070123,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070124,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070125,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070126,2,3,3,3,3,3,3,3,3,3,3
20.1053,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070127,1,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070128,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070129,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070130,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070131,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070132,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070133,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070134,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070135,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070136,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070137,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070138,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070139,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070140,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070141,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070142,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070143,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070144,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070145,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070146,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070147,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070148,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070149,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070150,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070151,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070152,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070153,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070154,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070155,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070156,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070157,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070158,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070159,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070160,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070161,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070162,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070163,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070164,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070165,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070166,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,22070167,2,3,3,3,3,3,3,3,3,3,3
28.5786,2,1,3,2,3,3,1,2,2,2,160000,2500,3,202207,0.9946,22070168,2,2,2,2,2,2,2,2,2,2,2
28.5786,2,1,5,2,3,3,1,1,2,2,110000,2000,3,202207,0.9946,22070169,2,2,2,2,2,2,2,2,2,2,2
28.5786,1,1,5,1,1,3,1,1,2,2,9,1500,3,202207,0.9946,22070170,2,3,2,2,2,2,2,2,2,2,2
10.0526,2,1,3,2,3,4,1,1,2,2,150000,1200,3,202207,0.9946,22070171,1,1,1,1,1,1,1,1,1,1,1
10.0526,2,1,3,2,3,4,1,1,1,2,220000,2000,3,202207,0.9946,22070172,2,2,2,2,2,2,1,2,2,1,1
10.0526,2,1,3,2,3,4,1,1,1,2,120000,1300,3,202207,0.9946,22070173,2,2,2,2,2,2,2,2,2,2,2
10.0526,2,1,3,2,2,4,1,1,1,2,130000,1200,1,202207,0.9946,22070174,2,2,2,2,2,2,2,2,2,2,2
10.0526,2,1,3,2,1,4,1,1,2,2,170000,1200,3,202207,0.9946,22070175,2,2,2,2,2,2,2,2,2,2,2
10.0526,2,1,3,2,2,4,3,2,2,2,120000,1100,3,202207,0.9946,22070176,2,2,2,2,2,2,1,1,2,1,1
10.0526,1,1,3,2,1,4,3,1,3,2,160000,1400,1,202207,0.9946,22070177,2,2,2,2,2,2,1,1,2,1,1
10.0526,2,1,4,2,1,4,3,2,2,2,150000,1300,3,202207,0.9946,22070178,1,1,1,1,1,1,1,1,1,1,1
10.0526,2,1,5,2,1,4,3,1,2,2,170000,1800,3,202207,0.9946,22070179,1,1,1,1,1,1,1,1,1,1,1
28.5786,2,1,3,2,2,3,1,1,2,2,180000,1900,3,202207,0.9946,22070180,2,2,2,2,2,2,2,2,2,2,2
10.0526,1,1,4,2,1,4,3,1,1,2,150000,1300,3,202207,0.9946,22070181,1,1,1,1,1,1,1,1,1,1,1
10.0526,2,1,3,2,3,4,3,2,1,2,170000,1100,3,202207,0.9946,22070182,2,2,2,2,2,2,2,2,2,2,2
10.0526,2,1,3,2,3,4,3,3,1,2,170000,1200,3,202207,0.9946,22070183,2,2,2,2,2,2,2,2,2,2,2
10.0526,2,1,4,2,1,4,3,1,2,2,220000,1200,3,202207,0.9946,22070184,2,2,2,2,2,2,2,2,2,2,2
10.0526,2,1,3,2,1,4,3,2,2,2,140000,1100,3,202207,0.9946,22070185,1,1,1,1,1,1,1,1,1,1,1
10.0526,1,1,4,2,1,4,3,1,2,2,160000,1600,3,202207,0.9946,22070186,2,2,2,2,2,2,2,2,2,2,2
10.0526,2,1,5,2,1,4,3,1,2,2,130000,910,1,202207,0.9946,22070187,2,1,2,2,2,2,1,1,1,1,1
10.0526,2,1,3,2,1,4,3,3,1,2,160000,1500,1,202207,0.9946,22070188,1,1,1,1,1,1,1,1,1,1,1
10.0526,2,1,5,2,1,4,2,1,2,2,110000,1100,3,202207,0.9946,22070189,2,2,2,2,2,2,2,2,2,2,2
10.0526,2,1,3,1,1,4,3,2,1,2,9,910,1,202207,0.9946,22070190,2,3,1,1,1,2,1,1,2,1,1
6.7018,2,1,4,2,1,5,3,1,2,3,160000,1800,3,202207,0.9946,22070191,1,1,1,1,1,1,1,1,1,1,1
5.0263,2,1,4,9,9,5,3,2,2,3,160000,1800,3,202207,0.9946,22070192,2,1,1,1,3,2,1,1,3,1,1
10.0526,1,1,4,2,1,4,3,2,2,2,96000,1100,3,202207,0.9946,22070193,2,2,2,2,2,2,2,2,2,2,2
10.0526,2,1,5,2,2,4,2,1,2,2,180000,1800,3,202207,0.9946,22070194,2,2,2,2,2,2,2,2,2,2,2
10.0526,1,1,4,2,1,4,3,1,2,2,160000,1400,3,202207,0.9946,22070195,1,1,1,1,1,1,1,1,1,1,1
10.0526,1,1,3,2,3,4,1,2,1,2,170000,1200,3,202207,0.9946,22070196,2,2,2,2,2,2,2,2,2,2,2
10.0526,2,1,4,2,1,4,3,2,2,2,300000,1200,3,202207,0.9946,22070197,2,2,1,1,2,2,1,2,2,1,2
10.0526,2,1,4,2,1,4,2,1,2,2,300000,1200,3,202207,0.9946,22070198,2,2,2,2,2,2,2,2,2,2,2
10.0526,2,1,4,2,1,4,3,1,2,2,150000,1200,3,202207,0.9946,22070199,1,1,1,1,1,1,1,1,1,1,1
10.0526,1,1,4,2,1,4,3,1,2,2,150000,1400,3,202207,0.9946,22070200,1,1,1,1,1,1,1,1,1,1,1
10.0526,2,1,4,2,1,4,3,1,2,2,130000,910,3,202207,0.9946,22070201,2,2,2,2,2,2,2,2,2,2,2
5.6,2,1,3,2,3,1,1,1,2,2,210000,1700,3,202207,0.9946,22070202,2,2,2,2,2,2,2,2,2,2,2
28.5786,1,1,3,2,1,3,1,2,2,2,87000,1100,3,202207,0.9946,22070203,2,2,2,2,2,2,1,1,2,1,1
5.6,2,1,3,2,1,3,1,1,2,2,160000,1600,3,202207,0.9946,22070204,2,2,2,2,2,2,2,2,2,2,2
28.5786,2,1,5,2,1,3,1,1,2,2,210000,1700,3,202207,0.9946,22070205,2,2,2,2,2,2,2,2,2,2,2
28.5786,2,1,3,2,3,3,1,1,2,2,170000,1800,3,202207,0.9946,22070206,1,1,1,1,1,1,1,1,1,1,1
28.5786,2,1,3,2,3,3,1,1,1,2,160000,1500,3,202207,0.9946,22070207,1,1,1,1,1,1,1,1,1,1,1
28.5786,2,1,4,2,3,3,1,1,2,2,110000,1100,1,202207,0.9946,22070208,2,2,2,2,2,2,2,2,2,2,2
28.5786,2,1,3,2,3,3,1,1,2,2,130000,1800,3,202207,0.9946,22070209,2,2,2,2,2,2,2,2,2,2,2
28.5786,1,1,4,2,3,3,1,1,2,2,160000,1600,3,202207,0.9946,22070210,1,1,1,1,1,1,1,1,1,1,1
28.5786,2,1,4,2,2,3,1,1,2,2,180000,2200,3,202207,0.9946,22070211,2,2,2,2,2,2,2,2,2,2,2
28.5786,2,1,4,2,2,3,1,1,1,2,160000,1600,3,202207,0.9946,22070212,1,1,1,1,1,1,1,1,1,1,1
28.5786,2,1,4,2,3,3,1,1,1,2,87000,1600,3,202207,0.9946,22070213,2,2,2,2,2,2,2,2,2,2,2
28.5786,2,1,3,2,3,3,1,1,1,2,210000,2500,3,202207,0.9946,22070214,2,2,2,2,2,2,2,2,2,2,2
28.5786,2,1,5,2,3,3,1,1,2,2,160000,1600,3,202207,0.9946,22070215,2,1,2,2,2,2,2,2,2,2,2
10.0526,2,1,4,2,1,4,3,1,2,2,210000,1300,3,202207,0.9946,22070216,2,2,2,2,2,2,2,2,2,2,2
7.3273,2,1,3,2,3,2,1,1,2,2,170000,1700,3,202207,0.9946,22070217,2,1,2,2,2,2,2,2,2,2,2
7.3273,2,1,3,2,3,2,1,1,2,2,250000,1900,3,202207,0.9946,22070218,2,2,2,2,2,2,2,2,2,2,2
7.3273,1,1,3,2,1,2,1,1,2,2,180000,1600,3,202207,0.9946,22070219,2,2,2,2,2,2,1,1,2,1,1
7.3273,1,1,3,2,1,2,1,1,1,2,110000,1600,3,202207,0.9946,22070220,2,2,2,2,2,2,2,2,2,2,2
7.3273,2,1,3,2,1,2,1,2,2,2,150000,1400,3,202207,0.9946,22070221,1,1,1,1,1,1,1,1,1,1,1
7.3273,1,1,5,2,1,2,1,1,2,2,160000,1600,3,202207,0.9946,22070222,2,2,2,2,2,2,1,2,2,2,2
7.3273,1,1,3,1,1,2,1,1,2,2,9,1600,3,202207,0.9946,22070223,1,3,1,1,1,1,1,1,1,1,1
7.3273,2,1,3,2,3,2,1,2,1,2,250000,1800,1,202207,0.9946,22070224,2,2,2,2,2,2,2,2,2,2,2
28.5786,2,1,3,2,3,3,1,1,2,2,170000,1700,3,202207,0.9946,22070225,1,1,1,1,1,1,1,1,1,1,1
28.5786,1,1,3,2,3,3,1,2,2,2,100000,2000,3,202207,0.9946,22070226,2,2,2,2,2,2,2,2,2,2,2
28.5786,2,1,3,2,3,3,1,2,2,2,180000,2000,3,202207,0.9946,22070227,1,1,1,1,1,1,1,1,1,1,1
28.5786,2,1,3,2,3,3,1,1,2,2,200000,2500,3,202207,0.9946,22070228,2,1,2,2,2,2,2,2,2,2,2
28.5786,2,1,5,2,3,3,1,1,2,2,190000,2300,3,202207,0.9946,22070229,2,2,2,2,2,2,2,2,2,2,2
7.3273,1,1,3,1,1,2,1,1,3,2,9,1500,3,202207,0.9946,22070230,1,3,1,1,1,1,1,1,1,1,1
7.3273,1,1,3,2,1,2,1,1,2,2,120000,1200,3,202207,0.9946,22070231,2,2,2,2,2,2,2,1,2,1,1
7.3273,1,1,3,2,1,2,1,1,3,2,170000,1800,3,202207,0.9946,22070232,2,2,2,2,2,2,1,1,2,2,1
7.3273,2,1,3,2,1,2,1,1,2,2,120000,1400,3,202207,0.9946,22070233,2,2,2,2,2,2,2,1,2,1,1
7.3273,1,1,3,2,1,2,1,1,2,2,120000,1400,3,202207,0.9946,22070234,2,2,2,2,1,1,2,1,1,1,1
7.3273,2,1,3,2,1,2,1,1,2,2,150000,1200,3,202207,0.9946,22070235,1,1,1,1,1,1,1,1,1,1,1
7.3273,1,1,3,1,1,2,1,1,2,2,9,1700,3,202207,0.9946,22070236,2,3,2,2,2,2,2,2,2,2,2
7.3273,2,1,3,2,1,2,4,1,2,2,170000,1700,3,202207,0.9946,22070237,2,2,2,2,2,2,2,2,2,2,2
7.3273,2,1,3,2,1,2,1,1,2,2,160000,1600,3,202207,0.9946,22070238,1,1,1,1,1,1,1,1,1,1,1
7.3273,1,1,3,2,1,2,1,1,1,2,150000,1300,3,202207,0.9946,22070239,1,1,1,1,1,1,1,1,1,1,1
