WEIGHT,STATUS,FINALDEST,FOOTINGS,LEASE,LOCATION,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,WGTADJ,jstatus,jprice,jsqft,jbedroom,jlease,jfinaldest,jtitle,jsecured,jlocation,jfootings,jpiers
19.4636,2,1,1,2,1,2,0,0,2,1,86000,1100,3,1.0988,0,0,0,0,0,0,0,1,0,0,1
19.4636,1,1,1,2,1,2,0,0,1,1,56000,960,1,1.0988,1,1,1,1,1,1,1,1,1,1,1
56.7929,2,1,1,2,3,3,0,0,3,1,89000,1100,3,1.0988,1,0,1,1,1,1,1,1,1,1,1
15.7167,2,1,1,2,1,1,0,0,2,1,83000,980,1,1.0988,1,0,1,1,1,1,1,1,1,1,1
15.7167,2,1,1,2,1,1,0,0,2,1,81000,920,1,1.0988,0,0,0,0,0,0,0,1,0,0,1
19.4636,1,1,1,2,1,2,0,0,2,1,86000,1100,3,1.0988,0,0,0,0,0,0,0,1,0,0,1
15.7167,2,1,2,2,1,1,0,0,2,1,74000,780,1,1.0988,0,0,0,0,0,0,0,1,0,0,1
15.7167,1,1,2,2,1,1,0,0,1,1,83000,980,3,1.0988,0,0,0,0,0,0,0,1,0,0,1
15.7167,2,1,1,2,1,1,0,0,1,1,120000,920,1,1.0988,1,1,1,1,1,1,1,1,1,1,1
19.4636,2,1,1,2,1,2,0,0,2,1,94000,1200,3,1.0988,0,0,0,0,0,0,0,1,0,0,1
28.3964,2,1,4,2,2,3,1,2,2,2,180000,2000,3,1.0188,1,0,1,1,1,1,1,1,1,1,1
28.3964,2,1,5,2,3,3,1,1,2,2,87000,2000,3,1.0188,1,1,1,1,0,0,1,0,0,0,0
28.3964,2,1,3,2,3,3,1,1,2,2,160000,1600,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
10.1579,1,1,5,2,3,4,3,2,1,2,300000,1900,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,3,2,1,4,1,1,2,2,160000,1100,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,3,2,3,4,1,1,1,2,190000,1300,1,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,1,1,3,2,1,4,3,2,2,2,140000,1300,1,1.0188,0,0,0,0,0,0,0,0,0,0,0
10.1579,2,1,3,2,3,4,3,2,2,2,260000,1700,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,4,2,2,4,3,2,2,2,240000,2200,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,4,2,2,4,3,2,1,2,250000,1600,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,3,2,1,4,3,1,2,2,170000,1800,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
10.1579,2,1,5,2,3,4,3,1,2,2,250000,2000,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,3,2,1,4,3,1,2,2,160000,1700,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
10.1579,2,1,4,2,3,4,3,1,2,2,220000,1700,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,4,2,2,4,3,1,1,2,120000,1800,3,1.0188,1,1,1,1,1,1,1,0,1,0,0
10.1579,2,1,5,2,3,4,1,1,2,2,120000,910,1,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,3,2,2,4,3,1,2,2,140000,1200,3,1.0188,1,0,1,1,1,1,1,1,1,1,1
10.1579,2,1,3,2,1,4,3,2,1,2,140000,1300,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
10.1579,2,1,4,2,1,4,3,1,1,2,96000,910,1,1.0188,1,1,1,1,1,0,0,0,0,0,0
10.1579,1,1,3,2,1,4,3,2,2,2,140000,1300,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
10.1579,2,1,4,2,1,4,3,1,2,2,120000,910,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,5,2,1,4,3,1,1,2,200000,1500,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,4,2,1,4,3,1,2,2,140000,1100,1,1.0188,0,0,0,0,0,0,0,0,0,0,0
10.1579,2,1,4,2,1,4,3,1,2,2,160000,1600,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
10.1579,1,1,4,2,1,4,3,1,2,2,230000,1400,3,1.0188,1,1,1,1,1,1,1,0,0,0,0
10.1579,2,1,4,2,1,4,3,1,2,2,140000,1300,1,1.0188,0,0,0,0,0,0,0,0,0,0,0
28.3964,1,1,3,2,1,3,1,1,3,2,150000,1700,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,2,1,3,2,3,3,1,1,2,2,130000,1100,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,5,2,3,3,1,1,2,2,170000,1800,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
28.3964,1,1,4,2,3,3,1,1,2,2,170000,1800,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
28.3964,2,1,5,2,2,3,1,1,2,2,87000,1100,1,1.0188,1,1,1,1,1,1,0,1,1,1,1
28.3964,2,1,4,2,3,3,1,1,1,2,170000,1900,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
28.3964,1,1,3,2,1,3,1,1,3,2,210000,1400,1,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,3,3,1,1,1,2,170000,1900,3,1.0188,1,0,1,1,1,1,1,1,1,1,1
18.931,2,1,3,2,2,5,1,1,2,3,240000,2600,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,4,2,3,3,1,1,2,2,160000,1600,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
28.3964,2,1,4,2,3,3,1,1,1,2,160000,1600,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
28.3964,1,1,3,2,1,3,1,1,2,2,170000,1300,1,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,1,1,3,2,1,3,1,1,3,2,190000,1400,1,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,4,2,2,3,1,1,1,2,110000,1700,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,4,2,2,3,1,3,2,2,150000,2100,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
9.7318,2,1,3,2,2,2,1,1,2,2,250000,2400,3,1.0188,1,0,1,1,1,1,1,1,1,1,1
9.7318,2,1,3,2,1,2,1,1,2,2,160000,1600,3,1.0188,1,0,1,1,1,1,1,1,1,1,1
9.7318,1,1,3,2,1,2,1,1,2,2,160000,1600,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
9.7318,2,1,3,2,1,2,1,1,1,2,150000,1400,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
9.7318,1,1,4,2,1,2,1,1,2,2,120000,1300,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
9.7318,1,1,3,2,1,2,1,1,2,2,150000,1600,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
9.7318,2,1,5,2,1,2,1,1,1,2,150000,1500,3,1.0188,1,0,0,0,1,1,0,0,1,0,0
9.7318,2,1,3,2,1,2,1,1,1,2,89000,1200,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
9.7318,2,1,3,2,3,2,1,1,2,2,180000,1700,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
9.7318,2,1,3,2,1,2,1,3,1,2,160000,1600,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
9.7318,2,1,3,2,3,2,1,1,2,2,250000,1800,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,2,3,1,1,2,2,160000,1600,3,1.0188,1,0,1,1,1,1,1,1,1,1,1
9.7318,2,1,5,2,2,2,4,3,2,2,130000,1600,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
9.7318,2,1,3,2,1,2,1,1,2,2,250000,2400,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
9.7318,1,1,3,2,1,2,1,1,2,2,150000,1500,3,1.0188,1,1,1,1,1,1,1,0,1,0,0
9.7318,1,1,5,2,1,2,1,1,2,2,150000,1300,3,1.0188,1,0,0,0,0,0,0,0,0,0,0
9.7318,1,1,3,2,1,2,1,1,2,2,170000,1600,3,1.0188,1,1,1,1,0,0,1,0,0,0,0
9.7318,2,1,3,2,1,2,1,1,2,2,170000,1800,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
9.7318,1,1,3,2,1,2,1,1,2,2,150000,1500,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
9.7318,1,1,3,2,1,2,1,1,2,2,130000,1100,3,1.0188,1,1,1,1,1,1,0,0,0,0,0
9.7318,1,1,3,2,1,2,1,1,1,2,180000,2000,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
9.7318,1,1,3,2,1,2,1,1,2,2,160000,1500,3,1.0188,1,1,1,1,0,0,1,0,0,0,0
9.7318,1,1,3,2,1,2,1,1,2,2,130000,1400,3,1.0188,1,1,1,1,1,1,1,0,1,0,0
28.3964,2,1,4,2,3,3,1,1,2,2,170000,2500,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,3,3,1,1,2,2,200000,2500,3,1.0188,1,0,1,1,1,1,1,1,1,1,1
9.7318,1,1,3,2,3,2,1,1,2,2,110000,2100,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,2,2,1,1,2,2,250000,2400,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,3,2,3,4,1,1,2,2,200000,2200,3,1.0188,1,0,1,1,1,1,1,1,1,1,1
10.1579,2,1,3,2,3,4,1,1,2,2,150000,1300,3,1.0188,1,0,0,0,1,1,0,0,1,0,0
9.7318,2,1,3,2,3,2,1,1,2,2,190000,2400,3,1.0188,1,0,1,1,1,1,1,1,1,1,1
9.7318,2,1,3,2,3,2,1,1,2,2,180000,2000,3,1.0188,1,0,1,1,1,1,1,1,1,1,1
10.1579,2,1,3,2,1,4,3,1,2,2,160000,1700,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
10.1579,2,1,4,2,1,4,3,1,3,2,190000,2200,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
10.1579,2,1,4,2,1,4,3,1,3,2,130000,910,1,1.0188,0,0,0,0,0,0,0,0,0,0,0
10.1579,2,1,3,2,4,4,1,1,1,2,140000,1200,3,1.0188,1,0,1,1,1,1,1,1,1,1,1
7.8583,2,1,3,2,1,1,1,1,2,2,160000,1700,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
7.8583,2,1,3,2,1,1,1,1,3,2,160000,1700,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
7.8583,1,1,3,2,1,1,1,1,2,2,140000,1300,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
28.3964,2,1,3,2,3,3,1,1,2,2,190000,2500,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
28.3964,2,1,3,2,2,3,1,1,2,2,170000,2000,3,1.0188,1,0,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,3,3,1,1,2,2,160000,1600,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,3,3,1,1,2,2,240000,2500,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,3,3,1,1,2,2,170000,1600,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,1,1,5,2,3,3,1,1,2,2,150000,1400,1,1.0188,0,0,0,0,0,0,0,0,0,0,0
9.7318,2,1,3,2,1,2,1,1,2,2,160000,1600,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
9.7318,2,1,3,2,2,2,1,1,1,2,140000,2100,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
9.7318,1,1,3,2,1,2,1,1,2,2,110000,1400,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,3,2,3,3,1,1,1,2,190000,2500,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
28.3964,2,1,3,2,1,3,1,1,1,2,170000,1800,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
6.7719,2,1,3,2,2,5,1,1,2,3,190000,2500,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,3,2,2,4,1,1,2,2,150000,1600,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,3,2,2,4,1,1,2,2,140000,1100,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
10.1579,1,1,3,2,2,4,1,1,2,2,130000,1300,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,3,2,3,4,1,1,2,2,120000,1100,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,1,1,3,2,1,1,1,1,2,2,150000,1300,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,2,1,3,2,1,1,1,1,2,2,170000,1900,3,1.0188,1,0,0,0,0,1,0,0,1,0,0
7.8583,2,1,3,2,1,1,1,1,2,2,85000,1700,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,1,1,3,2,1,1,3,1,2,2,130000,990,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,2,1,3,2,3,1,1,1,1,2,130000,1900,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,2,1,3,2,1,1,1,1,2,2,85000,1700,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,1,1,3,2,1,1,1,1,2,2,170000,1300,1,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,2,1,3,2,3,1,1,2,2,2,100000,1200,1,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,2,1,3,2,3,1,1,2,2,2,85000,1600,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,1,1,3,2,1,1,1,1,2,2,150000,1600,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,3,3,1,1,2,2,140000,1900,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
18.931,2,1,3,2,3,5,1,1,2,3,200000,2600,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
28.3964,2,1,3,2,3,3,1,1,1,2,170000,1800,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,2,3,1,1,2,2,170000,1600,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,2,3,1,1,2,2,180000,2000,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
28.3964,2,1,3,2,2,3,1,1,2,2,150000,2000,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,1,1,3,2,2,3,1,1,2,2,150000,1300,3,1.0188,1,0,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,2,3,1,1,2,2,180000,2000,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,4,2,3,3,1,2,1,2,190000,2500,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
28.3964,2,1,3,2,2,3,1,1,1,2,210000,1700,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,2,3,1,1,2,2,240000,2500,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,5,2,3,3,1,1,2,2,160000,1700,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
28.3964,2,1,3,2,2,3,1,1,2,2,120000,1500,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,3,3,1,1,2,2,170000,1900,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
28.3964,2,1,3,2,3,3,1,1,1,2,160000,1700,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
28.3964,2,1,5,2,2,3,1,1,2,2,160000,1700,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,2,3,1,1,2,2,160000,1600,3,1.0188,1,0,1,1,1,1,1,1,1,1,1
28.3964,1,1,3,2,2,3,1,1,2,2,170000,1900,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,2,3,1,2,1,2,240000,2500,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,1,1,3,2,1,3,1,1,2,2,150000,1900,3,1.0188,1,1,1,1,1,1,0,0,1,0,0
28.3964,2,1,4,2,3,3,1,1,2,2,180000,2500,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,5,2,3,3,1,1,2,2,130000,1500,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,2,3,1,1,2,2,200000,1800,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,3,3,3,1,2,2,160000,1900,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,4,2,2,3,2,1,1,2,180000,2100,3,1.0188,1,0,1,1,1,1,1,1,1,1,1
9.7318,2,1,5,2,1,2,1,1,3,2,160000,1600,3,1.0188,0,0,0,0,0,0,0,0,0,0,0
6.7719,1,1,1,2,3,5,0,0,2,3,350000,2000,1,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,1,2,3,4,0,0,2,2,140000,1100,3,1.0188,0,0,0,0,0,0,0,1,0,0,1
10.1579,1,1,2,2,1,4,0,0,2,2,200000,1300,1,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,2,2,3,4,0,0,2,2,170000,1800,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,1,1,2,2,1,4,0,0,2,2,140000,1200,3,1.0188,0,0,0,0,0,0,0,1,0,0,1
10.1579,2,1,1,2,3,4,0,0,1,2,210000,1700,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,1,1,1,2,1,4,0,0,2,2,220000,1400,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,1,2,1,4,0,0,2,2,160000,1600,3,1.0188,0,0,0,0,0,0,0,1,0,0,1
10.1579,2,1,2,2,1,4,0,0,1,2,140000,1100,3,1.0188,1,0,0,0,1,1,0,1,0,0,1
10.1579,1,1,1,2,3,4,0,0,2,2,210000,1600,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,1,2,1,4,0,0,1,2,96000,910,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,1,1,1,2,1,1,0,0,2,2,280000,1600,1,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,2,1,1,2,3,1,0,0,1,2,120000,1200,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,1,1,1,2,1,1,0,0,2,2,280000,1600,1,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,2,1,1,2,2,1,0,0,2,2,140000,1200,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,2,1,1,2,1,1,0,0,3,2,140000,1200,3,1.0188,1,0,0,0,0,1,0,1,1,0,1
7.8583,2,1,1,2,1,1,0,0,1,2,98000,1300,1,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,2,1,1,2,2,1,0,0,2,2,140000,990,1,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,1,1,1,2,1,1,0,0,1,2,99000,1300,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,1,2,2,3,0,0,2,2,130000,1600,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,1,2,3,4,0,0,1,2,230000,1700,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,1,2,3,3,0,0,2,2,180000,2000,3,1.0188,1,0,1,1,1,1,1,1,1,1,1
28.3964,2,1,2,2,3,3,0,0,2,2,180000,2000,3,1.0188,0,0,0,0,0,0,0,1,0,0,1
9.7318,1,1,1,2,1,2,0,0,2,2,160000,1500,3,1.0188,1,1,1,1,1,1,1,1,1,0,1
9.7318,1,1,1,2,1,2,0,0,2,2,160000,2000,3,1.0188,1,1,1,1,0,0,1,1,0,0,1
28.3964,2,1,1,2,2,3,0,0,2,2,120000,2000,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,1,1,2,2,2,4,0,0,2,2,140000,1200,3,1.0188,0,0,0,0,0,0,0,1,0,0,1
10.1579,2,1,1,2,2,4,0,0,2,2,150000,1300,3,1.0188,0,0,0,0,0,0,0,1,0,0,1
7.8583,2,1,1,2,3,1,0,0,1,2,150000,1200,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,2,1,1,2,3,1,0,0,1,2,160000,1900,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,2,1,1,2,3,1,0,0,2,2,190000,1900,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,2,1,1,2,3,1,0,0,2,2,100000,1300,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,1,1,1,2,1,1,0,0,2,2,200000,1200,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,2,1,1,2,1,1,0,0,2,2,150000,1300,1,1.0188,0,0,0,0,0,0,0,1,0,0,1
7.8583,1,1,1,2,1,1,0,0,2,2,140000,1200,3,1.0188,0,0,0,0,0,0,0,1,0,0,1
7.8583,2,1,1,2,1,1,0,0,2,2,160000,1700,3,1.0188,1,0,0,0,0,1,0,1,1,0,1
7.8583,2,1,1,2,3,1,0,0,2,2,180000,1900,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,2,1,1,2,3,1,0,0,1,2,190000,1900,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,2,1,1,2,2,1,0,0,2,2,140000,1700,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,2,1,1,2,3,1,0,0,1,2,160000,1900,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
9.7318,2,1,1,2,3,2,0,0,1,2,150000,2000,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,2,1,2,2,2,1,0,0,1,2,150000,1700,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,2,2,2,3,0,0,2,2,160000,1700,3,1.0188,0,0,0,0,0,0,0,1,0,0,1
28.3964,2,1,1,2,3,3,0,0,2,2,210000,1800,1,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,2,2,1,3,0,0,2,2,87000,1600,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
9.7318,2,1,1,2,3,2,0,0,1,2,170000,1600,3,1.0188,1,1,1,1,1,1,1,1,1,1,1
9.7318,2,1,1,2,1,2,0,0,1,2,150000,1300,3,1.0188,0,0,0,0,0,0,0,1,0,0,1
9.7318,2,1,1,2,2,2,0,0,2,2,130000,1500,1,1.0188,1,1,1,1,1,1,1,1,1,1,1
9.7318,2,1,1,2,1,2,0,0,2,2,180000,2000,3,1.0188,0,0,0,0,0,0,0,1,0,0,1
19.1895,1,1,4,2,1,4,3,1,2,1,85000,900,1,1.0696,0,0,0,0,0,0,0,0,0,0,0
19.1895,2,1,3,2,1,4,3,2,3,1,91000,1100,3,1.0696,0,0,0,0,0,0,0,0,0,0,0
19.1895,2,1,5,2,1,4,3,3,2,1,72000,590,1,1.0696,0,0,0,0,0,0,0,0,0,0,0
19.1895,2,1,3,2,3,4,3,1,1,1,150000,780,1,1.0696,1,1,1,1,1,1,1,1,1,1,1
19.1895,2,1,4,2,1,4,1,1,2,1,97000,1200,3,1.0696,0,0,0,0,0,0,0,0,0,0,0
19.1895,1,1,3,2,1,4,1,1,2,1,85000,900,1,1.0696,0,0,0,0,0,0,0,0,0,0,0
13.45,2,1,4,2,1,1,1,1,1,1,100000,920,1,1.0696,1,1,1,1,1,1,1,1,1,1,1
13.45,2,1,3,2,1,1,1,1,2,1,86000,940,1,1.0696,0,0,0,0,0,0,0,0,0,0,0
51.2143,2,1,4,2,3,3,1,2,1,1,85000,900,1,1.0696,0,0,0,0,0,0,0,0,0,0,0
51.2143,2,1,3,2,3,3,1,1,2,1,86000,930,1,1.0696,0,0,0,0,0,0,0,0,0,0,0
51.2143,2,1,4,2,1,3,1,1,2,1,91000,1100,3,1.0696,1,0,0,0,1,1,0,0,1,0,0
51.2143,1,1,3,2,3,3,1,1,2,1,86000,930,1,1.0696,0,0,0,0,0,0,0,0,0,0,0
19.1895,1,1,3,2,1,4,1,1,1,1,97000,1200,3,1.0696,1,0,1,1,1,1,1,1,1,1,1
17.2182,2,1,3,2,1,2,1,1,2,1,97000,1200,3,1.0696,1,0,1,1,1,1,0,0,1,0,0
17.2182,2,1,3,2,1,2,1,1,2,1,97000,1200,3,1.0696,0,0,0,0,0,0,0,0,0,0,0
17.2182,1,1,3,2,1,2,1,2,2,1,93000,1100,1,1.0696,0,0,0,0,0,0,0,0,0,0,0
17.2182,2,1,4,2,3,2,1,1,2,1,83000,1100,1,1.0696,1,1,1,1,1,1,1,1,1,1,1
17.2182,2,1,3,2,3,2,1,1,2,1,120000,1200,3,1.0696,1,1,1,1,1,1,1,1,1,1,1
51.2143,2,1,3,2,3,3,1,1,2,1,78000,660,1,1.0696,0,0,0,0,0,0,0,0,0,0,0
17.2182,1,1,3,2,1,2,1,1,2,1,100000,1100,3,1.0696,1,1,1,1,1,1,1,0,0,0,0
17.2182,2,1,3,2,1,2,1,1,1,1,77000,900,1,1.0696,1,1,1,1,1,1,0,0,1,0,0
17.2182,2,1,3,2,1,2,1,1,2,1,87000,960,1,1.0696,1,0,1,1,1,1,1,1,1,1,1
17.2182,1,1,5,2,1,2,1,1,2,1,73000,960,1,1.0696,1,1,1,1,1,1,0,0,1,0,0
17.2182,1,1,3,2,1,2,1,1,2,1,56000,840,1,1.0696,1,1,1,1,1,1,1,1,1,1,1
17.2182,1,1,3,2,1,2,1,1,2,1,100000,960,1,1.0696,1,1,1,1,1,1,1,0,0,0,0
17.2182,1,1,3,2,1,2,1,1,2,1,100000,1000,1,1.0696,1,1,1,1,1,1,1,0,0,0,0
17.2182,1,1,3,2,1,2,1,1,2,1,100000,740,1,1.0696,1,1,1,1,1,0,0,0,0,0,0
51.2143,2,1,4,2,2,3,1,2,2,1,95000,1300,3,1.0696,1,1,1,1,1,1,1,1,1,1,1
17.2182,2,1,5,2,3,2,4,1,1,1,79000,1300,3,1.0696,1,1,1,1,1,1,1,1,1,1,1
17.2182,2,1,3,2,1,2,1,1,2,1,96000,1200,3,1.0696,1,1,1,1,1,1,0,0,1,0,0
19.1895,2,1,3,2,3,4,1,1,2,1,87000,960,1,1.0696,0,0,0,0,0,0,0,0,0,0,0
17.2182,1,1,5,2,2,2,1,1,3,1,97000,1200,3,1.0696,0,0,0,0,0,0,0,0,0,0,0
19.1895,1,1,4,2,1,4,3,1,3,1,96000,900,1,1.0696,1,1,1,1,1,1,1,0,0,0,0
51.2143,2,1,3,2,2,3,1,1,2,1,67000,840,1,1.0696,1,1,1,1,1,1,1,1,1,1,1
51.2143,2,1,3,2,3,3,1,1,2,1,83000,840,1,1.0696,0,0,0,0,0,0,0,0,0,0,0
51.2143,2,1,3,2,3,3,1,1,2,1,85000,900,1,1.0696,0,0,0,0,0,0,0,0,0,0,0
17.2182,1,1,3,2,1,2,1,1,1,1,91000,1100,3,1.0696,0,0,0,0,0,0,0,0,0,0,0
17.2182,2,1,3,2,1,2,1,1,1,1,56000,960,1,1.0696,1,1,1,1,1,1,0,0,1,0,0
17.2182,2,1,3,2,1,2,1,1,1,1,120000,1200,3,1.0696,1,1,1,1,1,1,1,1,1,1,1
17.2182,1,1,3,2,1,2,1,1,2,1,89000,1000,1,1.0696,0,0,0,0,0,0,0,0,0,0,0
17.2182,1,1,3,2,1,2,1,1,2,1,93000,1100,3,1.0696,0,0,0,0,0,0,0,0,0,0,0
