STATUS,FOOTINGS,LOCATION,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,WGTADJ,jstatus,jprice,jsqft,jfinaldest,jtitle,jlocation,jfootings
2,3,2,2,1,1,2,2,130000,1100,3,1.0442,1,0,1,1,1,1,1
2,5,1,2,1,1,1,2,150000,1600,3,1.0442,0,0,0,0,0,0,0
2,3,1,2,1,3,1,2,130000,1100,3,1.0442,0,0,0,0,0,0,0
2,3,1,2,1,1,1,2,150000,1500,3,1.0442,0,0,0,0,0,0,0
1,3,1,2,1,1,2,2,150000,1500,3,1.0442,1,1,1,1,0,1,0
1,3,1,2,1,1,2,2,140000,1300,3,1.0442,0,0,0,0,0,0,0
2,3,3,3,1,1,2,2,180000,2000,3,1.0442,0,0,0,0,0,0,0
2,3,3,3,1,1,2,2,130000,1600,3,1.0442,1,1,1,1,1,1,1
2,3,2,3,1,1,2,2,100000,2000,3,1.0442,1,1,1,1,1,1,1
2,3,3,3,1,1,2,2,170000,1900,3,1.0442,0,0,0,0,0,0,0
1,5,3,3,1,1,2,2,170000,2500,3,1.0442,1,1,1,1,1,1,1
2,3,1,2,1,1,1,2,150000,1600,3,1.0442,0,0,0,0,0,0,0
1,3,1,2,1,2,2,2,89000,1100,3,1.0442,1,1,1,1,0,1,0
2,3,3,2,1,2,1,2,120000,1800,3,1.0442,1,1,1,1,1,1,1
2,3,1,2,1,1,2,2,150000,1600,3,1.0442,0,0,0,0,0,0,0
2,3,1,2,1,1,2,2,250000,2400,3,1.0442,0,0,0,0,0,0,0
2,3,2,2,1,1,2,2,140000,1800,3,1.0442,1,1,1,1,1,1,1
2,3,1,2,1,1,2,2,150000,1600,3,1.0442,0,0,0,0,0,0,0
2,3,1,2,1,1,2,2,160000,1600,3,1.0442,0,0,0,0,0,0,0
2,3,1,2,1,1,1,2,120000,1800,3,1.0442,1,1,1,0,1,0,0
1,3,3,3,1,2,2,2,150000,1600,3,1.0442,0,0,0,0,0,0,0
2,5,3,3,1,3,1,2,150000,1900,3,1.0442,1,1,1,1,1,0,1
2,5,3,3,1,1,2,2,150000,2500,3,1.0442,1,1,1,1,1,1,1
2,3,2,3,1,1,2,2,190000,2100,1,1.0442,1,1,1,1,1,1,1
1,3,1,2,1,2,1,2,140000,1700,3,1.0442,1,1,1,1,1,1,1
2,3,3,2,1,1,2,2,110000,1300,3,1.0442,1,1,1,1,1,1,1
2,3,2,2,1,1,2,2,150000,2000,3,1.0442,1,1,1,1,1,1,1
2,3,3,2,1,1,2,2,150000,1900,3,1.0442,1,1,1,1,1,1,1
2,3,3,4,1,1,1,2,180000,2000,3,1.0442,1,0,1,1,1,1,1
2,4,3,4,1,2,2,2,130000,1200,3,1.0442,1,0,1,1,1,1,1
2,3,3,2,1,1,2,2,140000,1300,3,1.0442,0,0,0,0,0,0,0
2,3,1,2,1,1,2,2,150000,1700,3,1.0442,1,1,1,1,1,1,1
2,3,2,2,1,1,1,2,250000,2400,3,1.0442,1,1,1,1,1,1,1
2,5,2,4,1,2,2,2,96000,1500,3,1.0442,1,1,1,1,1,1,1
2,3,2,4,1,1,2,2,140000,2000,3,1.0442,1,1,1,1,1,1,1
2,3,3,1,3,1,2,2,130000,1300,3,1.0442,1,1,1,1,1,1,1
1,3,1,1,1,1,2,2,150000,1600,3,1.0442,0,0,0,0,0,0,0
2,3,2,3,1,1,2,2,160000,1900,3,1.0442,1,1,1,1,1,1,1
1,3,3,3,1,3,2,2,120000,1900,3,1.0442,1,1,1,0,0,0,0
2,3,3,2,1,1,2,2,170000,2400,3,1.0442,1,1,1,1,1,1,1
2,3,1,2,1,1,2,2,89000,1300,3,1.0442,1,1,1,1,1,1,1
2,3,2,3,1,1,2,2,240000,1900,3,1.0442,1,1,1,1,1,1,1
2,3,2,4,1,1,1,2,96000,2000,1,1.0442,1,1,1,0,1,0,0
2,3,3,4,1,1,1,2,180000,1700,3,1.0442,1,1,1,1,1,1,1
2,3,2,4,1,1,2,2,96000,1800,3,1.0442,1,1,1,1,1,1,1
2,3,2,4,1,2,2,2,160000,1800,3,1.0442,0,0,0,0,0,0,0
2,3,2,4,1,1,2,2,110000,1800,3,1.0442,1,1,1,1,1,1,1
2,3,3,4,1,1,2,2,120000,2000,3,1.0442,1,1,1,1,1,1,1
2,3,2,4,1,1,2,2,170000,1800,3,1.0442,0,0,0,0,0,0,0
2,3,2,4,1,1,2,2,170000,1900,1,1.0442,0,0,0,0,0,0,0
2,3,3,1,1,1,2,2,96000,1700,3,1.0442,1,1,1,1,1,1,1
2,3,1,1,1,1,2,2,150000,1700,3,1.0442,1,1,1,1,1,1,1
2,3,3,1,1,1,1,2,130000,1900,3,1.0442,1,1,1,1,1,1,1
2,3,3,1,1,1,2,2,85000,990,3,1.0442,1,1,1,1,1,1,1
2,3,1,1,1,1,2,2,280000,1700,1,1.0442,1,1,1,1,1,1,1
2,3,1,1,1,1,2,2,160000,1900,3,1.0442,1,0,1,0,1,0,0
2,3,3,1,1,1,1,2,85000,1700,3,1.0442,1,1,1,1,1,1,1
2,3,2,3,1,1,2,2,130000,1600,3,1.0442,1,1,1,1,1,1,1
2,3,3,3,1,1,2,2,120000,1900,3,1.0442,1,1,1,1,1,1,1
2,5,3,3,1,1,2,2,170000,1900,3,1.0442,0,0,0,0,0,0,0
2,3,3,3,1,1,2,2,130000,1600,3,1.0442,1,1,1,1,1,1,1
2,5,3,3,1,2,2,2,120000,1600,3,1.0442,1,1,1,1,1,1,1
2,3,2,3,1,2,2,2,140000,1700,3,1.0442,1,1,1,1,1,1,1
2,3,2,3,1,1,2,2,200000,2500,3,1.0442,0,0,0,0,0,0,0
2,3,3,3,1,1,3,2,130000,2500,3,1.0442,1,1,0,1,1,1,1
2,3,2,3,1,1,2,2,100000,1600,3,1.0442,1,1,1,1,1,1,1
2,5,3,3,1,1,2,2,170000,1900,3,1.0442,0,0,0,0,0,0,0
2,5,3,3,1,2,2,2,160000,1700,3,1.0442,0,0,0,0,0,0,0
2,5,3,3,1,1,2,2,150000,1500,3,1.0442,1,1,1,1,1,1,1
2,3,2,3,1,1,2,2,190000,2300,3,1.0442,1,0,1,1,1,1,1
2,3,3,3,1,1,2,2,180000,2100,3,1.0442,0,0,0,0,0,0,0
2,3,3,3,1,1,2,2,110000,1400,3,1.0442,1,1,1,1,0,1,1
2,3,3,3,1,1,2,2,190000,2500,3,1.0442,1,1,1,1,1,1,1
2,3,3,3,1,1,2,2,160000,1700,3,1.0442,0,0,0,0,0,0,0
2,5,3,3,1,1,2,2,110000,1100,3,1.0442,1,1,1,1,1,0,0
2,3,2,3,1,1,2,2,110000,1700,3,1.0442,1,1,1,1,1,1,1
2,5,3,3,1,1,2,2,120000,1900,3,1.0442,1,1,1,1,1,0,1
2,5,3,3,1,1,2,2,140000,1400,3,1.0442,0,0,0,0,0,0,0
2,3,2,3,2,2,2,2,170000,1700,3,1.0442,1,1,1,1,1,1,1
2,3,3,3,1,2,2,2,140000,1100,3,1.0442,0,0,0,0,0,0,0
2,3,2,3,1,1,2,2,150000,1600,3,1.0442,1,0,1,1,1,1,1
2,3,3,3,1,1,1,2,190000,2000,3,1.0442,1,1,1,1,1,1,1
2,3,3,3,1,1,1,2,190000,2000,3,1.0442,1,1,1,1,1,1,1
2,3,3,3,1,1,1,2,210000,2200,3,1.0442,1,1,1,1,1,1,1
2,1,3,4,0,0,2,2,140000,910,1,1.0442,1,1,1,1,1,1,1
2,1,3,5,0,0,3,3,230000,2600,3,1.0442,1,1,1,1,1,1,1
2,1,3,4,0,0,3,2,170000,1800,3,1.0442,1,1,1,1,1,1,1
2,2,1,4,0,0,1,2,140000,1400,3,1.0442,0,0,0,0,0,0,0
2,1,1,4,0,0,2,2,150000,1600,3,1.0442,1,0,0,1,0,0,0
2,2,3,4,0,0,1,2,200000,1400,3,1.0442,1,1,1,1,1,1,1
2,2,1,4,0,0,1,2,130000,1200,1,1.0442,0,0,0,0,0,0,0
2,2,4,4,0,0,2,2,160000,1700,3,1.0442,1,1,1,1,1,1,1
2,1,1,1,0,0,1,2,140000,1700,3,1.0442,1,1,1,1,1,1,1
1,1,3,1,0,0,2,2,130000,1500,1,1.0442,1,1,1,1,1,1,1
2,1,3,1,0,0,1,2,180000,1900,3,1.0442,1,1,1,1,1,1,1
2,2,1,1,0,0,2,2,280000,1600,1,1.0442,1,1,1,1,1,1,1
2,1,1,1,0,0,2,2,180000,1900,3,1.0442,0,0,0,0,0,0,0
2,1,3,1,0,0,1,2,150000,1600,3,1.0442,1,1,1,1,1,1,1
2,1,3,1,0,0,2,2,190000,1900,3,1.0442,1,1,1,1,1,1,1
2,1,2,3,0,0,1,2,140000,1100,1,1.0442,1,1,1,1,1,1,1
2,1,3,3,0,0,2,2,140000,1700,3,1.0442,1,1,1,1,0,1,1
2,2,1,2,0,0,1,2,170000,1900,3,1.0442,0,0,0,0,0,0,0
2,2,2,2,0,0,1,2,250000,2400,3,1.0442,1,1,1,1,1,1,1
2,1,3,2,0,0,2,2,160000,1500,3,1.0442,1,1,1,1,1,1,1
2,1,1,2,0,0,1,2,160000,1800,3,1.0442,0,0,0,0,0,0,0
2,1,1,2,0,0,2,2,150000,1600,1,1.0442,1,0,1,1,1,1,1
2,1,1,2,0,0,3,2,130000,1200,1,1.0442,1,1,1,1,1,1,1
2,1,1,2,0,0,3,2,170000,1800,3,1.0442,1,1,1,1,1,1,1
2,1,3,3,0,0,3,2,170000,1800,3,1.0442,0,0,0,0,0,0,0
2,1,3,4,0,0,2,2,220000,2200,3,1.0442,1,1,1,1,1,1,1
2,1,1,1,0,0,2,2,150000,1600,3,1.0442,0,0,0,0,0,0,0
2,1,3,1,0,0,2,2,150000,1600,3,1.0442,1,0,1,1,1,1,1
2,1,1,1,0,0,2,2,160000,1700,3,1.0442,0,0,0,0,0,0,0
2,1,1,1,0,0,2,2,150000,1600,3,1.0442,0,0,0,0,0,0,0
2,1,3,1,0,0,1,2,140000,1400,3,1.0442,1,1,1,1,1,1,1
2,1,1,1,0,0,2,2,160000,1700,3,1.0442,0,0,0,0,0,0,0
2,1,1,1,0,0,1,2,140000,1400,3,1.0442,0,0,0,0,0,0,0
2,1,1,1,0,0,2,2,160000,1900,3,1.0442,0,0,0,0,0,0,0
2,1,1,1,0,0,2,2,110000,1600,3,1.0442,1,1,1,1,1,1,1
2,1,1,1,0,0,2,2,140000,1300,3,1.0442,0,0,0,0,0,0,0
2,2,3,3,0,0,1,2,170000,1900,3,1.0442,1,0,1,1,1,1,1
2,2,3,2,0,0,2,2,250000,1600,3,1.0442,1,1,1,1,1,1,1
2,1,2,4,0,0,2,2,160000,1800,1,1.0442,1,1,1,1,1,1,1
2,1,1,1,0,0,2,2,280000,1900,3,1.0442,1,1,1,1,1,1,1
2,1,3,1,0,0,1,2,110000,1700,3,1.0442,1,1,1,1,1,1,1
2,2,2,1,0,0,1,2,100000,1600,3,1.0442,1,1,1,1,1,1,1
2,1,1,1,0,0,2,2,85000,1300,3,1.0442,1,1,1,1,1,1,1
2,1,1,1,0,0,2,2,190000,1300,1,1.0442,1,1,1,1,1,1,1
1,1,3,3,0,0,2,2,170000,1900,3,1.0442,0,0,0,0,0,0,0
1,2,3,3,0,0,1,2,87000,2100,3,1.0442,1,1,1,1,1,1,1
2,1,3,2,0,0,2,2,150000,1700,3,1.0442,1,1,1,1,1,1,1
2,1,2,2,0,0,1,2,140000,1600,3,1.0442,1,1,1,1,1,1,1
2,5,3,3,1,2,2,1,53000,980,3,0.9732,1,1,1,1,1,1,1
2,4,2,3,1,1,3,1,99000,1200,3,0.9732,0,0,0,0,0,0,0
1,4,1,4,3,1,2,1,150000,900,3,0.9732,1,1,1,1,1,1,1
2,3,1,4,3,1,2,1,63000,590,1,0.9732,0,0,0,0,0,0,0
1,3,1,4,1,1,2,1,92000,1100,3,0.9732,0,0,0,0,0,0,0
2,4,1,4,3,1,2,1,78000,1100,3,0.9732,1,1,1,1,1,1,1
1,3,1,4,1,1,2,1,92000,1100,3,0.9732,0,0,0,0,0,0,0
1,3,1,1,1,1,3,1,120000,630,1,0.9732,1,1,1,1,1,1,1
2,3,1,1,1,1,3,1,73000,750,1,0.9732,0,0,0,0,0,0,0
2,4,2,3,1,2,2,1,83000,920,3,0.9732,0,0,0,0,0,0,0
1,3,1,2,1,1,1,1,65000,1100,1,0.9732,1,1,1,0,1,0,0
1,3,1,2,1,1,2,1,90000,1100,3,0.9732,0,0,0,0,0,0,0
2,3,1,2,1,1,2,1,95000,960,1,0.9732,1,1,1,1,1,0,1
2,3,1,2,1,1,1,1,90000,1100,3,0.9732,1,1,1,1,0,1,0
1,3,1,2,1,1,2,1,100000,1300,3,0.9732,1,0,1,1,0,1,0
2,4,1,2,1,1,2,1,83000,920,1,0.9732,0,0,0,0,0,0,0
2,3,1,2,1,1,2,1,99000,1200,3,0.9732,1,0,0,1,0,1,0
2,4,3,2,1,1,2,1,89000,1200,3,0.9732,1,1,1,1,1,1,1
2,3,1,2,1,1,2,1,99000,1200,3,0.9732,1,0,0,1,0,1,0
2,3,3,3,1,1,3,1,99000,1200,3,0.9732,0,0,0,0,0,0,0
2,3,3,3,1,1,2,1,85000,960,1,0.9732,0,0,0,0,0,0,0
2,3,1,3,1,1,1,1,63000,1200,3,0.9732,1,1,1,1,1,1,0
2,3,1,2,1,1,1,1,78000,840,1,0.9732,0,0,0,0,0,0,0
1,3,1,2,1,1,3,1,56000,920,3,0.9732,1,1,1,1,0,1,0
1,3,1,2,1,1,2,1,81000,740,1,0.9732,1,1,1,1,1,1,0
2,3,1,2,1,1,2,1,120000,1200,3,0.9732,1,1,1,1,1,1,1
2,3,3,2,1,1,2,1,100000,1300,3,0.9732,1,0,0,1,0,0,0
2,3,3,2,1,2,2,1,120000,1300,3,0.9732,1,1,1,1,1,1,1
2,3,1,2,1,1,2,1,100000,1100,1,0.9732,1,1,1,1,0,1,0
2,3,2,4,1,2,2,1,92000,1100,3,0.9732,0,0,0,0,0,0,0
2,3,3,3,1,1,2,1,99000,1200,3,0.9732,0,0,0,0,0,0,0
2,3,1,2,1,2,2,1,90000,1100,3,0.9732,1,0,0,1,0,1,0
2,3,1,2,1,2,2,1,79000,1100,1,0.9732,1,1,1,1,1,1,1
2,3,1,2,1,1,2,1,85000,960,1,0.9732,0,0,0,0,0,0,0
2,3,1,3,1,1,2,1,53000,900,1,0.9732,1,1,1,1,0,1,0
2,3,1,1,1,1,2,1,55000,980,1,0.9732,1,1,1,1,0,1,1
2,3,1,1,1,1,2,1,150000,1100,3,0.9732,1,1,1,1,1,1,1
2,3,3,3,1,1,1,1,99000,1200,3,0.9732,0,0,0,0,0,0,0
2,3,3,3,1,1,2,1,78000,840,1,0.9732,0,0,0,0,0,0,0
2,5,3,3,1,1,2,1,86000,980,3,0.9732,0,0,0,0,0,0,0
2,4,3,3,1,1,2,1,59000,1100,3,0.9732,1,1,1,1,1,1,1
2,3,3,3,1,1,2,1,100000,1200,3,0.9732,1,1,1,1,1,1,1
2,1,1,4,0,0,2,1,79000,860,1,0.9732,0,0,0,0,0,0,0
1,1,1,1,0,0,1,1,150000,750,1,0.9732,1,1,1,1,0,1,0
1,1,1,2,0,0,1,1,84000,960,1,0.9732,1,1,1,1,0,0,0
1,1,3,2,0,0,2,1,99000,1200,3,0.9732,1,0,0,0,0,0,0
2,1,3,2,0,0,2,1,120000,1200,3,0.9732,1,1,1,1,1,1,1
2,1,1,1,0,0,1,1,94000,1100,3,0.9732,0,0,0,0,0,0,0
2,2,1,1,0,0,2,1,85000,960,1,0.9732,0,0,0,0,0,0,0
2,1,2,1,0,0,2,1,93000,960,1,0.9732,1,1,1,1,1,1,1
2,1,1,2,0,0,3,1,85000,960,1,0.9732,0,0,0,0,0,0,0
2,2,1,1,0,0,1,1,85000,950,1,0.9732,1,0,0,1,0,1,0
2,1,1,1,0,0,2,1,90000,1100,1,0.9732,1,0,1,1,1,1,1
1,1,1,1,0,0,2,1,90000,1100,1,0.9732,0,0,0,0,0,0,0
2,2,1,3,0,0,2,1,130000,1300,3,0.9732,1,1,1,1,1,1,1
2,1,1,2,0,0,2,1,88000,1300,3,0.9732,1,1,1,1,1,1,1
1,3,3,4,1,2,1,2,140000,1500,3,1.0465,1,1,1,1,1,1,1
2,3,2,4,1,1,1,2,210000,2100,3,1.0465,1,1,1,1,1,1,1
2,3,2,4,1,1,2,2,220000,1800,3,1.0465,1,1,1,1,1,1,1
2,5,3,4,1,3,1,2,96000,1300,3,1.0465,1,1,1,1,1,1,1
2,3,3,4,1,1,1,2,170000,1900,3,1.0465,0,0,0,0,0,0,0
2,3,2,4,1,1,1,2,130000,1600,3,1.0465,1,1,1,1,1,1,1
2,3,3,4,3,1,2,2,120000,1300,1,1.0465,1,1,1,1,1,1,1
1,3,1,4,3,1,2,2,150000,1500,3,1.0465,0,0,0,0,0,0,0
2,3,3,4,3,2,3,2,180000,1700,3,1.0465,1,1,1,1,1,1,1
2,3,1,4,3,1,2,2,180000,1700,3,1.0465,1,1,1,1,1,0,0
1,3,2,4,1,1,1,2,300000,1500,3,1.0465,1,1,1,1,1,1,1
2,3,3,5,3,2,1,3,290000,3100,3,1.0465,1,1,1,1,1,1,1
1,4,1,4,1,1,2,2,210000,1600,3,1.0465,1,1,1,1,1,1,1
2,3,3,4,3,2,3,2,190000,1700,1,1.0465,1,1,1,1,1,1,1
2,3,3,4,1,1,2,2,170000,1700,3,1.0465,1,1,1,1,1,1,1
2,3,3,3,1,1,2,2,140000,2500,3,1.0465,1,1,1,1,1,1,1
2,3,3,3,1,1,2,2,130000,1700,3,1.0465,1,1,1,1,1,1,1
2,3,3,3,1,1,2,2,150000,1600,3,1.0465,0,0,0,0,0,0,0
1,4,1,4,3,1,2,2,150000,910,3,1.0465,1,1,1,1,1,1,1
2,4,1,4,2,1,2,2,300000,1600,3,1.0465,1,1,1,1,1,1,1
2,4,1,4,3,1,1,2,120000,910,3,1.0465,0,0,0,0,0,0,0
2,4,1,4,3,1,1,2,300000,1600,3,1.0465,1,1,1,1,1,1,0
1,4,1,4,3,1,2,2,300000,1500,3,1.0465,1,1,1,1,1,1,1
2,3,1,4,3,2,3,2,150000,1600,3,1.0465,0,0,0,0,0,0,0
2,3,2,4,1,1,2,2,140000,1200,3,1.0465,1,1,1,1,1,1,1
2,4,1,4,3,1,2,2,96000,1800,3,1.0465,1,1,1,1,1,0,0
2,4,1,4,3,1,2,2,170000,1800,1,1.0465,0,0,0,0,0,0,0
2,4,1,4,3,1,2,2,200000,1200,3,1.0465,1,1,1,1,1,1,1
2,3,1,5,1,1,2,3,260000,2000,3,1.0465,1,1,1,1,1,1,1
2,4,1,4,3,1,2,2,180000,2000,3,1.0465,0,0,0,0,0,0,0
2,3,1,4,1,1,2,2,180000,2200,3,1.0465,1,0,0,1,0,0,0
1,5,3,4,1,1,2,2,180000,1500,3,1.0465,1,1,1,1,0,1,1
2,3,1,4,1,1,2,2,180000,2100,3,1.0465,0,0,0,0,0,0,0
2,3,1,3,1,1,3,2,150000,2000,3,1.0465,1,1,1,1,0,1,0
2,3,1,3,1,1,2,2,170000,1900,3,1.0465,0,0,0,0,0,0,0
2,4,3,3,1,2,2,2,110000,1100,1,1.0465,1,1,1,1,1,1,1
2,4,3,3,1,1,2,2,240000,2400,3,1.0465,1,1,1,1,1,1,1
2,3,2,3,1,1,2,2,130000,1100,1,1.0465,1,0,0,1,0,1,0
2,4,3,3,1,1,2,2,87000,1100,3,1.0465,1,1,1,1,1,1,1
2,4,3,3,1,1,1,2,170000,2100,3,1.0465,1,1,1,1,1,1,1
2,4,3,3,1,1,1,2,140000,1600,3,1.0465,1,1,1,1,1,1,1
1,5,3,3,1,1,1,2,120000,1700,1,1.0465,1,1,1,1,1,1,1
2,3,1,3,1,1,2,2,120000,1100,1,1.0465,1,1,1,1,1,1,1
2,5,3,3,1,1,2,2,160000,1700,1,1.0465,0,0,0,0,0,0,0
2,3,1,3,1,1,3,2,180000,2100,3,1.0465,1,0,0,1,0,0,0
2,3,2,3,1,1,2,2,160000,1700,3,1.0465,1,0,0,0,0,0,0
2,3,2,3,1,1,1,2,120000,1800,3,1.0465,1,1,1,1,1,1,1
2,3,1,4,3,1,1,2,150000,1600,3,1.0465,0,0,0,0,0,0,0
2,3,3,2,1,1,2,2,160000,1800,3,1.0465,1,0,1,1,1,1,1
2,3,1,2,1,1,2,2,250000,1600,1,1.0465,1,1,1,1,1,1,1
1,3,1,2,1,1,2,2,130000,1200,3,1.0465,0,0,0,0,0,0,0
2,3,1,5,1,1,1,3,230000,3100,3,1.0465,0,0,0,0,0,0,0
2,5,2,2,4,1,2,2,130000,1200,3,1.0465,1,0,1,1,1,1,1
2,3,1,2,1,1,2,2,160000,1800,3,1.0465,0,0,0,0,0,0,0
2,3,1,2,1,1,2,2,160000,1700,3,1.0465,0,0,0,0,0,0,0
1,3,1,2,1,1,1,2,100000,1700,3,1.0465,1,1,1,1,0,1,1
2,3,1,2,1,1,2,2,130000,1500,3,1.0465,1,1,1,1,1,1,1
1,3,1,2,1,1,2,2,150000,1600,3,1.0465,0,0,0,0,0,0,0
2,4,3,2,1,1,2,2,150000,2000,3,1.0465,1,1,1,1,1,1,1
2,3,3,3,1,1,2,2,160000,1700,3,1.0465,0,0,0,0,0,0,0
2,5,3,3,1,1,2,2,140000,1900,3,1.0465,1,1,1,1,1,1,1
2,3,1,2,1,1,2,2,130000,1800,3,1.0465,1,1,1,1,1,1,0
2,3,1,2,1,3,1,2,160000,1700,3,1.0465,0,0,0,0,0,0,0
1,3,1,2,1,1,2,2,170000,1900,3,1.0465,1,1,1,1,1,1,1
2,3,3,2,1,1,2,2,120000,1300,3,1.0465,1,1,1,1,1,1,0
2,3,1,2,1,1,2,2,150000,1600,3,1.0465,0,0,0,0,0,0,0
2,3,1,2,1,1,2,2,180000,2100,3,1.0465,1,0,0,1,0,1,0
2,3,1,2,1,1,2,2,160000,1700,3,1.0465,0,0,0,0,0,0,0
2,3,1,2,1,1,2,2,150000,1600,1,1.0465,1,0,0,1,0,1,0
2,3,2,3,1,2,2,2,110000,1500,3,1.0465,1,1,1,1,1,1,1
2,5,3,3,1,1,2,2,170000,2000,3,1.0465,1,1,1,1,1,1,1
2,5,3,2,1,1,2,2,110000,2000,3,1.0465,1,1,1,1,1,1,1
2,3,3,2,1,1,2,2,150000,1800,3,1.0465,1,1,1,1,1,1,1
1,3,3,2,1,2,3,2,160000,1700,3,1.0465,1,0,0,0,0,0,0
2,3,3,2,1,1,2,2,160000,1800,3,1.0465,0,0,0,0,0,0,0
2,3,3,2,1,1,2,2,110000,1600,3,1.0465,1,1,1,1,1,1,1
1,3,3,4,1,1,1,2,140000,1400,1,1.0465,0,0,0,0,0,0,0
1,3,2,2,1,1,2,2,150000,1600,3,1.0465,0,0,0,0,0,0,0
2,5,3,2,4,1,2,2,160000,1700,3,1.0465,1,0,1,1,1,1,1
2,3,2,2,1,1,2,2,190000,2400,3,1.0465,0,0,0,0,0,0,0
2,4,1,4,3,1,3,2,140000,1300,1,1.0465,0,0,0,0,0,0,0
2,4,1,4,3,2,2,2,170000,1600,3,1.0465,1,1,1,1,1,1,1
1,4,1,4,3,1,3,2,130000,1100,3,1.0465,1,1,1,1,0,1,0
2,4,2,4,3,1,3,2,130000,1100,3,1.0465,1,0,0,1,0,1,0
1,4,1,4,3,1,3,2,150000,1500,3,1.0465,0,0,0,0,0,0,0
2,3,2,4,1,1,2,2,160000,1700,3,1.0465,0,0,0,0,0,0,0
1,3,2,4,1,1,2,2,150000,1600,3,1.0465,0,0,0,0,0,0,0
2,3,2,4,1,1,2,2,96000,2100,3,1.0465,1,1,1,1,1,1,1
2,5,1,1,1,1,2,2,170000,1200,1,1.0465,1,1,1,0,1,0,0
2,5,3,3,1,1,2,2,170000,1800,3,1.0465,1,1,0,0,0,0,0
2,3,3,3,1,1,1,2,120000,1600,3,1.0465,1,1,0,0,0,0,0
2,3,3,3,1,1,1,2,180000,2000,3,1.0465,1,0,0,0,0,0,0
2,3,3,3,1,1,2,2,200000,2500,3,1.0465,1,1,1,1,1,1,1
1,3,1,2,1,1,1,2,120000,1600,3,1.0465,1,1,1,1,1,1,1
2,3,2,3,1,1,2,2,170000,2000,3,1.0465,1,1,1,1,1,1,1
2,3,3,3,1,1,2,2,180000,2000,3,1.0465,0,0,0,0,0,0,0
2,3,2,3,1,2,2,2,140000,1600,3,1.0465,1,1,1,1,1,1,1
2,3,2,4,1,1,2,2,150000,1600,3,1.0465,0,0,0,0,0,0,0
2,5,4,4,2,1,2,2,160000,1900,3,1.0465,1,1,1,1,1,1,1
2,3,2,4,1,3,2,2,150000,1500,3,1.0465,0,0,0,0,0,0,0
2,3,1,4,1,1,2,2,150000,1500,3,1.0465,1,0,0,1,0,1,0
1,3,2,5,1,1,2,3,180000,2600,3,1.0465,1,1,1,0,1,0,0
1,3,2,4,1,1,2,2,170000,1900,1,1.0465,0,0,0,0,0,0,0
2,3,2,5,1,1,1,3,280000,1800,3,1.0465,1,1,1,1,1,1,1
1,3,2,4,1,1,1,2,140000,1300,3,1.0465,0,0,0,0,0,0,0
2,3,1,1,1,1,1,2,85000,1100,1,1.0465,1,1,1,1,1,1,1
1,3,1,1,1,1,1,2,100000,1700,3,1.0465,1,1,1,1,1,1,1
2,3,2,1,1,1,2,2,120000,1900,3,1.0465,1,1,1,1,1,1,1
1,3,1,1,1,1,2,2,150000,1500,3,1.0465,1,0,1,1,1,1,1
1,3,1,1,1,1,2,2,160000,1500,1,1.0465,1,1,1,1,1,1,1
2,3,3,1,1,1,2,2,160000,1700,3,1.0465,1,1,1,1,1,1,1
2,3,1,1,1,2,2,2,130000,1100,1,1.0465,0,0,0,0,0,0,0
2,3,2,3,1,1,2,2,100000,1600,3,1.0465,1,1,1,1,1,1,1
2,5,3,3,1,1,2,2,130000,1100,1,1.0465,0,0,0,0,0,0,0
2,4,3,3,1,2,2,2,160000,1600,3,1.0465,1,1,1,1,1,1,1
2,3,3,3,1,1,2,2,200000,2500,3,1.0465,1,1,1,1,1,1,1
2,5,3,3,1,1,2,2,150000,1600,3,1.0465,0,0,0,0,0,0,0
2,3,3,3,1,1,2,2,150000,1600,3,1.0465,1,1,1,1,1,1,1
2,3,3,3,1,1,2,2,240000,2500,3,1.0465,1,1,1,1,1,1,1
2,3,3,3,1,1,1,2,240000,2500,3,1.0465,1,1,1,1,1,1,1
2,3,3,3,1,2,2,2,87000,1600,3,1.0465,1,1,1,1,1,1,1
2,3,3,3,1,1,1,2,180000,2000,3,1.0465,1,0,1,1,1,1,1
2,3,3,3,1,1,2,2,140000,1900,3,1.0465,1,1,1,1,1,1,1
2,3,2,3,1,1,2,2,99000,1600,3,1.0465,1,1,1,1,1,1,1
2,3,3,3,1,1,1,2,150000,1600,3,1.0465,0,0,0,0,0,0,0
2,3,3,3,1,1,2,2,120000,1600,3,1.0465,1,1,1,1,1,1,1
2,3,3,3,1,1,2,2,150000,1800,3,1.0465,1,1,1,1,1,1,1
2,3,3,3,1,1,2,2,120000,1500,3,1.0465,1,1,1,1,1,1,1
2,3,2,3,1,1,2,2,100000,1600,3,1.0465,1,1,1,1,1,1,1
2,5,3,3,1,2,2,2,200000,2500,3,1.0465,0,0,0,0,0,0,0
2,5,3,3,1,2,2,2,170000,1900,3,1.0465,0,0,0,0,0,0,0
2,5,3,3,1,1,2,2,87000,1100,1,1.0465,1,1,1,1,1,1,1
2,3,3,3,1,1,2,2,200000,2500,3,1.0465,1,1,1,1,1,1,1
2,5,3,3,1,1,2,2,210000,2500,3,1.0465,0,0,0,0,0,0,0
2,3,3,3,1,1,2,2,150000,1600,3,1.0465,0,0,0,0,0,0,0
